model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day,model_key_,fuel_,paint_color_,factorized_model_key,factorized_fuel,factorized_paint_color,factorized_car_type,factorized_private_parking_available,factorized_has_gps,factorized_has_air_conditioning,factorized_automatic_car,factorized_has_getaround_connect,factorized_has_speed_regulator,factorized_winter_tires,factorized_model_key_,factorized_fuel_,factorized_paint_color_
Porsche,46359,125,electro,white,hatchback,True,True,False,False,False,False,True,146,others,others,white,9,3,1,3,0,0,0,0,1,1,0,6,2,1
BMW,25822,85,diesel,white,hatchback,False,True,False,False,False,False,True,115,BMW,diesel,white,5,0,1,3,1,0,0,0,1,1,0,5,0,1
BMW,121457,85,diesel,blue,hatchback,False,True,False,False,True,True,True,99,BMW,diesel,blue,5,0,5,3,1,0,0,0,0,0,0,5,0,5
Mercedes,103332,105,diesel,black,hatchback,True,True,True,False,True,False,True,139,Mercedes,diesel,black,7,0,0,3,0,0,1,0,0,1,0,7,0,0
BMW,183765,85,diesel,black,hatchback,True,True,False,False,True,False,True,97,BMW,diesel,black,5,0,0,3,0,0,0,0,0,1,0,5,0,0
Mercedes,139226,100,diesel,white,hatchback,False,True,False,False,True,True,True,120,Mercedes,diesel,white,7,0,1,3,1,0,0,0,0,0,0,7,0,1
BMW,121575,85,diesel,black,hatchback,True,True,False,False,False,True,True,110,BMW,diesel,black,5,0,0,3,0,0,0,0,1,0,0,5,0,0
Citroën,63257,110,diesel,grey,hatchback,False,True,False,False,False,False,True,118,Citroën,diesel,grey,0,0,4,3,1,0,0,0,1,1,0,0,0,4
BMW,120098,85,diesel,blue,hatchback,True,True,False,False,False,False,True,97,BMW,diesel,blue,5,0,5,3,0,0,0,0,1,1,0,5,0,5
BMW,59675,85,diesel,white,hatchback,True,True,True,False,False,True,True,127,BMW,diesel,white,5,0,1,3,0,0,1,0,1,0,0,5,0,1
BMW,120328,85,diesel,grey,hatchback,False,True,False,False,False,False,True,100,BMW,diesel,grey,5,0,4,3,1,0,0,0,1,1,0,5,0,4
Citroën,228508,100,diesel,black,hatchback,True,False,False,False,True,False,True,63,Citroën,diesel,black,0,0,0,3,0,1,0,0,0,1,0,0,0,0
BMW,159542,85,diesel,brown,hatchback,True,True,False,False,False,False,True,102,BMW,diesel,brown,5,0,8,3,0,0,0,0,1,1,0,5,0,8
BMW,181345,85,diesel,blue,hatchback,False,True,False,False,True,True,True,99,BMW,diesel,blue,5,0,5,3,1,0,0,0,0,0,0,5,0,5
BMW,188119,85,petrol,brown,hatchback,False,False,False,False,False,False,True,66,BMW,petrol,brown,5,1,8,3,1,1,0,0,1,1,0,5,1,8
BMW,141228,85,diesel,grey,hatchback,False,True,False,False,False,False,True,100,BMW,diesel,grey,5,0,4,3,1,0,0,0,1,1,0,5,0,4
BMW,144563,85,diesel,blue,hatchback,False,False,False,False,False,False,True,91,BMW,diesel,blue,5,0,5,3,1,1,0,0,1,1,0,5,0,5
Peugeot,108873,235,petrol,black,hatchback,True,True,False,True,True,False,True,166,Peugeot,petrol,black,1,1,0,3,0,0,0,1,0,1,0,1,1,0
Mercedes,174999,100,diesel,black,hatchback,False,True,False,False,False,True,True,128,Mercedes,diesel,black,7,0,0,3,1,0,0,0,1,0,0,7,0,0
Mercedes,102943,100,diesel,silver,hatchback,False,False,False,False,False,True,True,124,Mercedes,diesel,silver,7,0,3,3,1,1,0,0,1,0,0,7,0,3
Audi,117957,135,diesel,white,hatchback,True,True,False,True,True,True,True,141,Audi,diesel,white,4,0,1,3,0,0,0,1,0,0,0,4,0,1
BMW,129357,85,diesel,black,hatchback,False,True,False,False,False,False,True,99,BMW,diesel,black,5,0,0,3,1,0,0,0,1,1,0,5,0,0
Mercedes,129060,100,diesel,grey,hatchback,False,True,False,False,False,True,True,116,Mercedes,diesel,grey,7,0,4,3,1,0,0,0,1,0,0,7,0,4
Citroën,134449,105,diesel,black,hatchback,False,False,False,False,False,False,True,87,Citroën,diesel,black,0,0,0,3,1,1,0,0,1,1,0,0,0,0
BMW,149379,85,diesel,white,hatchback,False,True,False,False,True,True,True,107,BMW,diesel,white,5,0,1,3,1,0,0,0,0,0,0,5,0,1
BMW,109621,85,diesel,grey,hatchback,True,True,False,False,False,False,True,104,BMW,diesel,grey,5,0,4,3,0,0,0,0,1,1,0,5,0,4
Peugeot,170529,66,diesel,silver,hatchback,False,False,True,False,False,False,False,32,Peugeot,diesel,silver,1,0,3,3,1,1,1,0,1,1,1,1,0,3
BMW,141587,85,diesel,black,hatchback,False,False,False,False,True,False,True,96,BMW,diesel,black,5,0,0,3,1,1,0,0,0,1,0,5,0,0
Citroën,167897,105,diesel,white,hatchback,False,True,False,False,True,True,True,114,Citroën,diesel,white,0,0,1,3,1,0,0,0,0,0,0,0,0,1
BMW,186764,85,diesel,black,hatchback,False,True,False,False,False,False,True,89,BMW,diesel,black,5,0,0,3,1,0,0,0,1,1,0,5,0,0
Renault,45025,190,diesel,black,hatchback,True,True,False,False,True,True,True,179,Renault,diesel,black,3,0,0,3,0,0,0,0,0,0,0,3,0,0
BMW,61316,85,diesel,grey,hatchback,True,False,False,False,True,True,True,106,BMW,diesel,grey,5,0,4,3,0,1,0,0,0,0,0,5,0,4
BMW,129990,85,diesel,blue,hatchback,False,False,False,False,False,False,True,97,BMW,diesel,blue,5,0,5,3,1,1,0,0,1,1,0,5,0,5
Lamborghini,65142,225,petrol,grey,hatchback,True,True,True,False,True,False,True,146,others,petrol,grey,15,1,4,3,0,0,1,0,0,1,0,6,1,4
Citroën,151293,100,diesel,grey,hatchback,False,True,False,False,False,False,True,71,Citroën,diesel,grey,0,0,4,3,1,0,0,0,1,1,0,0,0,4
Renault,124536,135,diesel,grey,hatchback,True,True,False,False,True,False,True,123,Renault,diesel,grey,3,0,4,3,0,0,0,0,0,1,0,3,0,4
Volkswagen,51376,75,petrol,black,hatchback,False,False,False,False,True,True,True,120,Volkswagen,petrol,black,10,1,0,3,1,1,0,0,0,0,0,9,1,0
BMW,123743,85,diesel,blue,hatchback,False,True,False,False,False,True,True,103,BMW,diesel,blue,5,0,5,3,1,0,0,0,1,0,0,5,0,5
Mercedes,121363,100,diesel,white,hatchback,True,True,True,False,True,True,True,130,Mercedes,diesel,white,7,0,1,3,0,0,1,0,0,0,0,7,0,1
Renault,166168,230,diesel,brown,hatchback,True,True,False,False,True,False,True,179,Renault,diesel,brown,3,0,8,3,0,0,0,0,0,1,0,3,0,8
Opel,64500,135,diesel,white,hatchback,False,True,True,False,True,False,True,168,Opel,diesel,white,8,0,1,3,1,0,1,0,0,1,0,8,0,1
Opel,65403,120,diesel,black,hatchback,True,True,True,False,True,False,True,156,Opel,diesel,black,8,0,0,3,0,0,1,0,0,1,0,8,0,0
BMW,74947,85,diesel,black,hatchback,False,False,False,False,False,True,True,109,BMW,diesel,black,5,0,0,3,1,1,0,0,1,0,0,5,0,0
BMW,114740,85,diesel,white,hatchback,False,False,False,False,False,False,True,91,BMW,diesel,white,5,0,1,3,1,1,0,0,1,1,0,5,0,1
Citroën,153001,100,diesel,black,hatchback,False,True,False,False,True,True,False,103,Citroën,diesel,black,0,0,0,3,1,0,0,0,0,0,1,0,0,0
BMW,175163,85,diesel,grey,hatchback,False,False,False,False,False,False,True,67,BMW,diesel,grey,5,0,4,3,1,1,0,0,1,1,0,5,0,4
Opel,68267,135,diesel,black,hatchback,True,False,True,True,True,False,True,153,Opel,diesel,black,8,0,0,3,0,1,1,1,0,1,0,8,0,0
BMW,100286,85,diesel,blue,hatchback,False,True,False,False,True,False,True,77,BMW,diesel,blue,5,0,5,3,1,0,0,0,0,1,0,5,0,5
Audi,69948,135,diesel,blue,hatchback,False,True,False,False,True,False,True,158,Audi,diesel,blue,4,0,5,3,1,0,0,0,0,1,0,4,0,5
Renault,60894,230,diesel,brown,hatchback,True,False,True,True,True,True,True,198,Renault,diesel,brown,3,0,8,3,0,1,1,1,0,0,0,3,0,8
Mercedes,192802,100,diesel,brown,hatchback,False,True,False,False,False,False,True,120,Mercedes,diesel,brown,7,0,8,3,1,0,0,0,1,1,0,7,0,8
BMW,66020,85,diesel,black,hatchback,True,True,False,False,False,False,True,100,BMW,diesel,black,5,0,0,3,0,0,0,0,1,1,0,5,0,0
Volkswagen,100056,120,diesel,grey,hatchback,True,True,True,False,True,False,True,153,Volkswagen,diesel,grey,10,0,4,3,0,0,1,0,0,1,0,9,0,4
Volkswagen,88105,120,diesel,grey,hatchback,True,True,False,False,True,False,True,144,Volkswagen,diesel,grey,10,0,4,3,0,0,0,0,0,1,0,9,0,4
BMW,96058,85,diesel,brown,hatchback,False,False,False,False,False,False,True,97,BMW,diesel,brown,5,0,8,3,1,1,0,0,1,1,0,5,0,8
BMW,91429,85,diesel,black,hatchback,False,False,False,False,False,False,True,101,BMW,diesel,black,5,0,0,3,1,1,0,0,1,1,0,5,0,0
Renault,182837,230,diesel,grey,hatchback,True,True,True,False,True,True,True,182,Renault,diesel,grey,3,0,4,3,0,0,1,0,0,0,0,3,0,4
BMW,99434,85,diesel,blue,hatchback,False,False,False,False,True,False,True,101,BMW,diesel,blue,5,0,5,3,1,1,0,0,0,1,0,5,0,5
Citroën,85932,105,diesel,blue,hatchback,False,True,False,False,False,False,True,109,Citroën,diesel,blue,0,0,5,3,1,0,0,0,1,1,0,0,0,5
BMW,109136,85,diesel,silver,hatchback,True,False,False,False,False,True,True,104,BMW,diesel,silver,5,0,3,3,0,1,0,0,1,0,0,5,0,3
BMW,37204,85,diesel,grey,hatchback,False,True,False,False,False,False,True,103,BMW,diesel,grey,5,0,4,3,1,0,0,0,1,1,0,5,0,4
Citroën,42636,110,diesel,black,hatchback,False,True,False,False,False,False,True,119,Citroën,diesel,black,0,0,0,3,1,0,0,0,1,1,0,0,0,0
BMW,98254,85,diesel,grey,hatchback,False,False,False,False,True,True,True,103,BMW,diesel,grey,5,0,4,3,1,1,0,0,0,0,0,5,0,4
BMW,110288,85,diesel,red,hatchback,False,True,False,False,False,True,True,87,BMW,diesel,red,5,0,2,3,1,0,0,0,1,0,0,5,0,2
BMW,155624,85,diesel,grey,hatchback,True,True,False,False,False,False,True,92,BMW,diesel,grey,5,0,4,3,0,0,0,0,1,1,0,5,0,4
Opel,77358,140,diesel,black,hatchback,True,True,False,False,False,True,True,171,Opel,diesel,black,8,0,0,3,0,0,0,0,1,0,0,8,0,0
BMW,182178,85,diesel,black,hatchback,False,False,False,False,False,False,True,96,BMW,diesel,black,5,0,0,3,1,1,0,0,1,1,0,5,0,0
BMW,117791,160,diesel,grey,hatchback,False,True,False,False,False,True,True,143,BMW,diesel,grey,5,0,4,3,1,0,0,0,1,0,0,5,0,4
BMW,75493,85,diesel,black,hatchback,False,False,False,False,False,False,True,99,BMW,diesel,black,5,0,0,3,1,1,0,0,1,1,0,5,0,0
BMW,130333,85,diesel,black,hatchback,True,True,False,False,False,False,True,102,BMW,diesel,black,5,0,0,3,0,0,0,0,1,1,0,5,0,0
BMW,120430,85,diesel,grey,hatchback,False,True,False,False,False,True,True,90,BMW,diesel,grey,5,0,4,3,1,0,0,0,1,0,0,5,0,4
BMW,131612,85,diesel,brown,hatchback,False,True,True,False,True,False,True,103,BMW,diesel,brown,5,0,8,3,1,0,1,0,0,1,0,5,0,8
BMW,140744,85,diesel,blue,hatchback,True,True,False,False,False,False,True,66,BMW,diesel,blue,5,0,5,3,0,0,0,0,1,1,0,5,0,5
Opel,55834,140,diesel,black,hatchback,False,True,False,False,True,True,True,148,Opel,diesel,black,8,0,0,3,1,0,0,0,0,0,0,8,0,0
BMW,142955,85,diesel,brown,hatchback,False,True,False,False,False,True,True,93,BMW,diesel,brown,5,0,8,3,1,0,0,0,1,0,0,5,0,8
BMW,132797,85,diesel,grey,hatchback,True,True,True,False,True,True,True,91,BMW,diesel,grey,5,0,4,3,0,0,1,0,0,0,0,5,0,4
Mercedes,149038,100,diesel,blue,hatchback,True,True,False,False,False,False,True,114,Mercedes,diesel,blue,7,0,5,3,0,0,0,0,1,1,0,7,0,5
BMW,38596,85,diesel,black,hatchback,False,False,False,False,False,False,True,104,BMW,diesel,black,5,0,0,3,1,1,0,0,1,1,0,5,0,0
Citroën,138170,90,diesel,black,hatchback,False,False,True,False,False,True,True,71,Citroën,diesel,black,0,0,0,3,1,1,1,0,1,0,0,0,0,0
Renault,187900,230,diesel,black,hatchback,True,True,True,False,True,False,True,181,Renault,diesel,black,3,0,0,3,0,0,1,0,0,1,0,3,0,0
Mercedes,54239,100,diesel,brown,hatchback,True,True,False,False,False,True,True,140,Mercedes,diesel,brown,7,0,8,3,0,0,0,0,1,0,0,7,0,8
BMW,125822,85,diesel,grey,hatchback,False,False,False,False,False,False,True,94,BMW,diesel,grey,5,0,4,3,1,1,0,0,1,1,0,5,0,4
Audi,82450,135,diesel,grey,hatchback,True,True,False,True,True,False,True,132,Audi,diesel,grey,4,0,4,3,0,0,0,1,0,1,0,4,0,4
Opel,60366,135,diesel,grey,hatchback,False,True,False,True,True,True,True,162,Opel,diesel,grey,8,0,4,3,1,0,0,1,0,0,0,8,0,4
Volkswagen,88092,120,diesel,blue,hatchback,True,True,True,False,True,False,True,92,Volkswagen,diesel,blue,10,0,5,3,0,0,1,0,0,1,0,9,0,5
BMW,155984,85,petrol,grey,hatchback,False,False,True,False,False,True,True,62,BMW,petrol,grey,5,1,4,3,1,1,1,0,1,0,0,5,1,4
Mercedes,200579,100,diesel,white,hatchback,True,True,False,False,True,False,True,115,Mercedes,diesel,white,7,0,1,3,0,0,0,0,0,1,0,7,0,1
Mercedes,157398,100,diesel,blue,hatchback,False,False,False,False,False,False,True,124,Mercedes,diesel,blue,7,0,5,3,1,1,0,0,1,1,0,7,0,5
BMW,179112,85,diesel,black,hatchback,True,True,False,False,True,False,True,97,BMW,diesel,black,5,0,0,3,0,0,0,0,0,1,0,5,0,0
BMW,19919,85,diesel,black,hatchback,False,True,False,False,False,False,True,129,BMW,diesel,black,5,0,0,3,1,0,0,0,1,1,0,5,0,0
Audi,128102,135,diesel,blue,sedan,False,True,False,False,False,False,True,133,Audi,diesel,blue,4,0,5,4,1,0,0,0,1,1,0,4,0,5
Renault,153079,85,diesel,brown,sedan,False,True,False,False,False,False,True,105,Renault,diesel,brown,3,0,8,4,1,0,0,0,1,1,0,3,0,8
Audi,129456,180,diesel,blue,sedan,False,True,False,False,False,False,True,104,Audi,diesel,blue,4,0,5,4,1,0,0,0,1,1,0,4,0,5
Renault,126769,160,diesel,black,sedan,False,False,False,False,False,False,False,125,Renault,diesel,black,3,0,0,4,1,1,0,0,1,1,1,3,0,0
Citroën,105069,135,diesel,blue,sedan,True,True,True,False,False,False,True,104,Citroën,diesel,blue,0,0,5,4,0,0,1,0,1,1,0,0,0,5
Renault,230442,85,petrol,black,sedan,False,False,True,False,True,False,True,42,Renault,petrol,black,3,1,0,4,1,1,1,0,0,1,0,3,1,0
Citroën,158734,120,diesel,grey,sedan,False,True,False,False,False,False,True,115,Citroën,diesel,grey,0,0,4,4,1,0,0,0,1,1,0,0,0,4
Citroën,123696,135,diesel,silver,sedan,False,True,True,False,False,False,True,115,Citroën,diesel,silver,0,0,3,4,1,0,1,0,1,1,0,0,0,3
Citroën,179627,120,diesel,grey,sedan,False,False,False,False,False,False,False,114,Citroën,diesel,grey,0,0,4,4,1,1,0,0,1,1,1,0,0,4
Citroën,157195,120,diesel,black,sedan,False,True,False,False,False,False,True,109,Citroën,diesel,black,0,0,0,4,1,0,0,0,1,1,0,0,0,0
Renault,160598,85,diesel,black,sedan,False,False,False,False,False,False,True,102,Renault,diesel,black,3,0,0,4,1,1,0,0,1,1,0,3,0,0
Peugeot,257168,85,diesel,black,sedan,False,False,False,False,False,False,True,46,Peugeot,diesel,black,1,0,0,4,1,1,0,0,1,1,0,1,0,0
Renault,90328,135,diesel,black,sedan,False,False,False,False,False,False,False,135,Renault,diesel,black,3,0,0,4,1,1,0,0,1,1,1,3,0,0
Audi,146901,230,diesel,black,sedan,True,True,False,False,True,True,True,155,Audi,diesel,black,4,0,0,4,0,0,0,0,0,0,0,4,0,0
Renault,139992,85,diesel,silver,sedan,False,True,False,False,False,False,True,107,Renault,diesel,silver,3,0,3,4,1,0,0,0,1,1,0,3,0,3
Renault,146541,120,diesel,brown,sedan,True,True,False,False,False,False,True,121,Renault,diesel,brown,3,0,8,4,0,0,0,0,1,1,0,3,0,8
Renault,123045,135,diesel,silver,sedan,False,False,False,False,False,False,False,120,Renault,diesel,silver,3,0,3,4,1,1,0,0,1,1,1,3,0,3
PGO,98085,190,diesel,silver,sedan,False,False,False,False,False,False,True,132,PGO,diesel,silver,2,0,3,4,1,1,0,0,1,1,0,2,0,3
Citroën,132638,135,diesel,white,sedan,False,False,False,False,False,False,False,110,Citroën,diesel,white,0,0,1,4,1,1,0,0,1,1,1,0,0,1
Audi,48735,160,diesel,silver,sedan,False,False,False,False,False,False,False,132,Audi,diesel,silver,4,0,3,4,1,1,0,0,1,1,1,4,0,3
Citroën,160469,135,diesel,white,sedan,False,False,False,False,False,False,False,115,Citroën,diesel,white,0,0,1,4,1,1,0,0,1,1,1,0,0,1
Renault,182749,85,diesel,black,sedan,False,False,False,False,True,False,True,104,Renault,diesel,black,3,0,0,4,1,1,0,0,0,1,0,3,0,0
Citroën,203631,120,diesel,blue,sedan,False,True,False,False,True,False,False,107,Citroën,diesel,blue,0,0,5,4,1,0,0,0,0,1,1,0,0,5
Citroën,42220,135,diesel,black,sedan,False,False,False,False,False,False,False,135,Citroën,diesel,black,0,0,0,4,1,1,0,0,1,1,1,0,0,0
Citroën,41611,135,diesel,blue,sedan,False,True,False,False,False,False,True,132,Citroën,diesel,blue,0,0,5,4,1,0,0,0,1,1,0,0,0,5
Peugeot,198795,100,diesel,grey,sedan,False,True,False,False,False,False,True,110,Peugeot,diesel,grey,1,0,4,4,1,0,0,0,1,1,0,1,0,4
Audi,41036,135,diesel,silver,sedan,False,False,False,False,False,False,False,157,Audi,diesel,silver,4,0,3,4,1,1,0,0,1,1,1,4,0,3
Peugeot,21858,105,diesel,blue,sedan,False,False,False,False,False,False,False,125,Peugeot,diesel,blue,1,0,5,4,1,1,0,0,1,1,1,1,0,5
Mercedes,126883,105,diesel,beige,sedan,False,True,False,False,False,False,True,113,Mercedes,diesel,beige,7,0,7,4,1,0,0,0,1,1,0,7,0,7
Citroën,130152,135,diesel,black,sedan,False,False,False,False,False,False,True,98,Citroën,diesel,black,0,0,0,4,1,1,0,0,1,1,0,0,0,0
Audi,147671,200,petrol,black,sedan,True,True,False,False,False,False,True,139,Audi,petrol,black,4,1,0,4,0,0,0,0,1,1,0,4,1,0
Peugeot,92972,105,diesel,brown,sedan,False,False,False,False,False,False,False,122,Peugeot,diesel,brown,1,0,8,4,1,1,0,0,1,1,1,1,0,8
PGO,96573,180,diesel,grey,sedan,False,False,False,False,False,False,False,106,PGO,diesel,grey,2,0,4,4,1,1,0,0,1,1,1,2,0,4
Citroën,184231,120,diesel,brown,sedan,False,True,False,False,True,False,False,126,Citroën,diesel,brown,0,0,8,4,1,0,0,0,0,1,1,0,0,8
Citroën,64062,135,diesel,black,sedan,False,False,False,False,False,False,False,128,Citroën,diesel,black,0,0,0,4,1,1,0,0,1,1,1,0,0,0
Audi,116906,135,diesel,beige,sedan,False,False,False,False,False,False,True,129,Audi,diesel,beige,4,0,7,4,1,1,0,0,1,1,0,4,0,7
Citroën,85174,135,diesel,silver,sedan,False,False,False,False,False,False,False,129,Citroën,diesel,silver,0,0,3,4,1,1,0,0,1,1,1,0,0,3
Peugeot,132195,100,diesel,grey,sedan,False,False,False,False,False,False,True,93,Peugeot,diesel,grey,1,0,4,4,1,1,0,0,1,1,0,1,0,4
Volkswagen,146659,180,diesel,white,sedan,False,True,False,False,False,False,True,143,Volkswagen,diesel,white,10,0,1,4,1,0,0,0,1,1,0,9,0,1
Citroën,150603,120,diesel,blue,sedan,False,True,False,False,True,False,True,128,Citroën,diesel,blue,0,0,5,4,1,0,0,0,0,1,0,0,0,5
Renault,172022,135,diesel,grey,sedan,False,True,False,False,False,False,False,125,Renault,diesel,grey,3,0,4,4,1,0,0,0,1,1,1,3,0,4
Citroën,213954,120,diesel,brown,sedan,False,True,False,False,True,False,True,120,Citroën,diesel,brown,0,0,8,4,1,0,0,0,0,1,0,0,0,8
Audi,189147,225,petrol,grey,sedan,False,True,True,False,True,False,True,112,Audi,petrol,grey,4,1,4,4,1,0,1,0,0,1,0,4,1,4
Audi,100160,135,diesel,brown,sedan,False,False,False,False,False,False,False,139,Audi,diesel,brown,4,0,8,4,1,1,0,0,1,1,1,4,0,8
Renault,72705,135,diesel,white,sedan,False,False,False,False,False,False,False,142,Renault,diesel,white,3,0,1,4,1,1,0,0,1,1,1,3,0,1
Renault,94648,160,diesel,grey,sedan,False,True,False,False,False,False,True,129,Renault,diesel,grey,3,0,4,4,1,0,0,0,1,1,0,3,0,4
Renault,186511,120,diesel,grey,sedan,True,True,False,False,False,False,True,135,Renault,diesel,grey,3,0,4,4,0,0,0,0,1,1,0,3,0,4
Renault,53450,85,diesel,grey,sedan,False,True,False,False,False,False,False,60,Renault,diesel,grey,3,0,4,4,1,0,0,0,1,1,1,3,0,4
Volkswagen,222424,190,diesel,blue,sedan,False,False,False,False,False,False,False,141,Volkswagen,diesel,blue,10,0,5,4,1,1,0,0,1,1,1,9,0,5
Renault,179833,85,diesel,beige,sedan,False,False,False,False,False,False,True,89,Renault,diesel,beige,3,0,7,4,1,1,0,0,1,1,0,3,0,7
Citroën,81891,120,diesel,black,sedan,False,False,False,False,False,False,False,122,Citroën,diesel,black,0,0,0,4,1,1,0,0,1,1,1,0,0,0
Citroën,145805,120,diesel,brown,sedan,False,False,False,False,False,False,False,128,Citroën,diesel,brown,0,0,8,4,1,1,0,0,1,1,1,0,0,8
Citroën,171927,125,petrol,white,sedan,False,True,False,False,True,False,False,115,Citroën,petrol,white,0,1,1,4,1,0,0,0,0,1,1,0,1,1
Audi,159942,100,diesel,black,sedan,False,False,False,False,True,False,True,118,Audi,diesel,black,4,0,0,4,1,1,0,0,0,1,0,4,0,0
Citroën,214439,120,diesel,blue,sedan,False,False,False,False,False,False,False,108,Citroën,diesel,blue,0,0,5,4,1,1,0,0,1,1,1,0,0,5
Peugeot,295179,90,diesel,grey,sedan,True,False,False,False,False,False,True,62,Peugeot,diesel,grey,1,0,4,4,0,1,0,0,1,1,0,1,0,4
Maserati,167779,225,diesel,black,sedan,True,True,True,True,True,False,True,149,others,diesel,black,16,0,0,4,0,0,1,1,0,1,0,6,0,0
Renault,144851,120,diesel,silver,sedan,True,True,False,False,True,False,True,132,Renault,diesel,silver,3,0,3,4,0,0,0,0,0,1,0,3,0,3
Peugeot,66685,100,diesel,red,sedan,True,False,False,False,True,True,True,117,Peugeot,diesel,red,1,0,2,4,0,1,0,0,0,0,0,1,0,2
Citroën,90797,135,diesel,blue,sedan,False,False,False,False,False,False,True,125,Citroën,diesel,blue,0,0,5,4,1,1,0,0,1,1,0,0,0,5
Renault,172602,85,diesel,black,sedan,False,True,False,False,False,False,True,104,Renault,diesel,black,3,0,0,4,1,0,0,0,1,1,0,3,0,0
Audi,78311,100,diesel,silver,sedan,True,True,False,False,False,False,True,139,Audi,diesel,silver,4,0,3,4,0,0,0,0,1,1,0,4,0,3
Ferrari,200887,155,diesel,silver,sedan,True,True,False,False,True,False,True,76,Ferrari,diesel,silver,13,0,3,4,0,0,0,0,0,1,0,10,0,3
Audi,211573,105,diesel,black,sedan,True,True,False,False,True,False,True,134,Audi,diesel,black,4,0,0,4,0,0,0,0,0,1,0,4,0,0
Peugeot,47091,100,diesel,grey,sedan,False,False,False,False,False,False,True,117,Peugeot,diesel,grey,1,0,4,4,1,1,0,0,1,1,0,1,0,4
Peugeot,249580,100,diesel,blue,sedan,True,True,False,False,False,False,True,76,Peugeot,diesel,blue,1,0,5,4,0,0,0,0,1,1,0,1,0,5
Renault,150004,120,diesel,grey,sedan,True,True,False,False,False,False,True,117,Renault,diesel,grey,3,0,4,4,0,0,0,0,1,1,0,3,0,4
Citroën,197897,135,diesel,black,sedan,False,False,False,False,False,False,True,113,Citroën,diesel,black,0,0,0,4,1,1,0,0,1,1,0,0,0,0
Renault,157002,230,diesel,black,sedan,True,True,True,False,True,False,True,182,Renault,diesel,black,3,0,0,4,0,0,1,0,0,1,0,3,0,0
Renault,115929,135,diesel,brown,sedan,True,True,False,False,True,True,True,138,Renault,diesel,brown,3,0,8,4,0,0,0,0,0,0,0,3,0,8
Peugeot,132941,100,diesel,blue,sedan,False,True,False,False,False,False,True,112,Peugeot,diesel,blue,1,0,5,4,1,0,0,0,1,1,0,1,0,5
Peugeot,142754,100,diesel,black,sedan,True,True,False,False,False,False,True,117,Peugeot,diesel,black,1,0,0,4,0,0,0,0,1,1,0,1,0,0
Renault,123829,135,diesel,black,sedan,True,True,False,False,True,False,True,132,Renault,diesel,black,3,0,0,4,0,0,0,0,0,1,0,3,0,0
Renault,84904,135,diesel,grey,sedan,False,True,True,False,True,False,True,142,Renault,diesel,grey,3,0,4,4,1,0,1,0,0,1,0,3,0,4
Peugeot,162423,100,diesel,blue,sedan,True,True,False,False,False,False,True,120,Peugeot,diesel,blue,1,0,5,4,0,0,0,0,1,1,0,1,0,5
Volkswagen,155992,190,diesel,blue,sedan,True,True,True,False,False,False,True,141,Volkswagen,diesel,blue,10,0,5,4,0,0,1,0,1,1,0,9,0,5
Citroën,165844,120,diesel,blue,sedan,True,True,False,False,True,False,True,119,Citroën,diesel,blue,0,0,5,4,0,0,0,0,0,1,0,0,0,5
Renault,89667,135,diesel,black,sedan,False,False,False,False,False,False,False,140,Renault,diesel,black,3,0,0,4,1,1,0,0,1,1,1,3,0,0
